Part No,Description,Customer Name,U/M,Ship Qty,Unit Price,Unit Cost,Invoice Date,Year,Product Code,Salesperson,Type,Channel ,Month, Extended price
AG-004,"ASHOKA RTE PAV BHAJI, 280g",BOMBAY SPICES (LONDON),CS /20,1,39,25.02782609,2/22/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,39
AF-170,"ASHOKA FRZ VEG. LILA LASAN, 250 g",BOMBAY SPICES (LONDON),CS /24,2,50,36.85714286,2/22/2022,2022,ADFF-AFV,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,100
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",BOMBAY SPICES (LONDON),CS /24,2,60,43.02857143,2/22/2022,2022,ADFF-AFV,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,120
AG-017,"ASHOKA RTE BHINDI MASALA, 280g",BOMBAY SPICES HAMILTON (2730518 ONTARIO),CS /20,1,39,25.02782609,2/26/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,39
AF-115,"ASHOKA FRZ KATHI ROLL - CHILI POTATO, 200g",BOMBAY SPICES HAMILTON (2730518 ONTARIO),CS /24,1,60,48.42857143,2/26/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,60
AF-110,"ASHOKA FRZ PARATHA MALABARI, 350g (5Pc)",BOMBAY SPICES HAMILTON (2730518 ONTARIO),CS /24,1,54,34.40571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AP-042,ASHOKA PASTE CURRY VINDALOO 2.5Kg,BRAMPTON CASH AND CARRY INC,CS /4,20,38.002,25.90745043,2/18/2022,2022,ADFD-PA,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,760.04
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",BUTCHER SHOP AND GROCERS,CS /8,1,54,37.64571429,2/12/2022,2022,ADFF-AFB,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,54
AF-203,"ASHOKA FRZ PUNJABI DAHI BHALLA (WITHOUT DAHI), 260g (10 Pcs)",CAN-ASIAN GROCERS/MAHMOOD IMPORT and EXPORT CORPORATION,CS /12,1,24.002,20.81142857,2/8/2022,2022,ADFF-AFS,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,24
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",CAN-ASIAN GROCERS/MAHMOOD IMPORT and EXPORT CORPORATION,CS /24,1,48.001,35.38285714,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",CAN-ASIAN GROCERS/MAHMOOD IMPORT and EXPORT CORPORATION,CS /8,4,48.001,47.38285714,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,192
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",CAN-ASIAN GROCERS/MAHMOOD IMPORT and EXPORT CORPORATION,CS /24,4,48.001,35.86285714,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,192
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",CASH SALES,CS /12,0.16,38,30.29142857,2/14/2022,2022,ADFF-AFS,PRAKASH - MONTREAL,Frozen ,Ethnic,22-Feb,6.08
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",CASH SALES,CS /12,0.08,38,30.29142857,2/14/2022,2022,ADFF-AFS,PRAKASH - MONTREAL,Frozen ,Ethnic,22-Feb,3.04
AG-021,"ASHOKA RTE KASHMIRI DUM ALOO, 280g",CASH SALES,CS /20,0.05,39,25.02782609,2/14/2022,2022,ADFD-RTE,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,1.95
AG-022,"ASHOKA RTE PALAK PANEER, 280g",CASH SALES,CS /20,0.05,39,25.02782609,2/14/2022,2022,ADFD-RTE,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,1.95
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",CASH SALES,CS/ 20,0.05,39,25.02782609,2/14/2022,2022,ADFD-RTE,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,1.95
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",CASH SALES,CS /24,0.08,54,34.40571429,2/14/2022,2022,ADFF-AFB,PRAKASH - MONTREAL,Frozen ,Ethnic,22-Feb,4.32
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",CASH SALES,CS /24,0.08,54,32.24571429,2/14/2022,2022,ADFF-AFB,PRAKASH - MONTREAL,Frozen ,Ethnic,22-Feb,4.32
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",CASH SALES,CS /24,0.08,54,34.40571429,2/14/2022,2022,ADFF-AFB,PRAKASH - MONTREAL,Frozen ,Ethnic,22-Feb,4.32
AP-001,"AEROPLANE CHUTNEY SWEET MANGO, 20 Kg",CELTRADE CANADA INC.,20 KG,100,74,51.18869565,2/14/2022,2022,ADFD-CH,FRONT DESK,Dry,Mainstream ,22-Feb,7400
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",CHEF'S DEPOT (TFI FOODS LTD),CS /12,4,45,36.77142857,2/15/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,180
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",CHEF'S DEPOT (TFI FOODS LTD),CS /24,20,42,36.84,2/15/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,840
AP-042,ASHOKA PASTE CURRY VINDALOO 2.5Kg,CHEF'S DEPOT (TFI FOODS LTD),CS /4,3,35,25.96086957,2/15/2022,2022,ADFD-PA,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,105
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",CHEF'S DEPOT (TFI FOODS LTD),CS /24,10,42,36.84,2/15/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,420
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",DAANA PAANI SUPERMARKET,CS /12,1,36.1,28.77685714,2/18/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,36.1
AP-021,"ASHOKA PICKLE MIXED IN OLIVE OIL, 300g",DAANA PAANI SUPERMARKET,CS /12,1,25.65,18.5126087,2/18/2022,2022,ADFD-PI,ABDUL BASIT FAROOQUI,Dry,Ethnic,22-Feb,25.65
AF-116,"ASHOKA FRZ KATHI ROLL - CHATPATA ALOO, 200g",DAANA PAANI SUPERMARKET,CS /24,1,57,46.00714286,2/18/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,57
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",DAANA PAANI SUPERMARKET,CS /24,1,57,48.28714286,2/18/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,57
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,35.76342857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,29.09442857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,35.76342857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,32.17242857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,34.22442857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,37.30242857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-107,"ASHOKA FRZ PARATHA GOBI, 400g (4Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,37.30242857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-105,"ASHOKA FRZ PARATHA METHI, 400g (5 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,37.30242857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",DAANA PAANI SUPERMARKET,CS /24,1,51.3,35.76342857,2/18/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,51.3
AF-129,"ASHOKA FRZ DOSA WRAP - MASALA, 200g",DESI FOOD MART (2764062 Ontario Ink.),CS /20,-1,70,46.7,2/8/2022,2022,ADFF-AFS,AZIZ UL HUQ,Frozen ,Ethnic,22-Feb,-70
AF-195,"ASHOKA FRZ TANDOORI NAAN GARLIC, 1020g (12 Pc)",DESI MANDI (2762563 ONT. INC),CS /8,4,49.091,37.16814286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,196.36
AF-179,"ASHOKA FRZ TIKKI SABUDANA, 320g (20 Pcs)",DESI MANDI (2762563 ONT. INC),CS/24,5,66,43.37142857,2/7/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,330
AP-007,"ASHOKA CHUTNEY TAMARIND, 350g",DESI MANDI (2762563 ONT. INC),CS /12,1,30,20.15217391,2/7/2022,2022,ADFD-CH,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,30
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",DESI MANDI (2762563 ONT. INC),CS /12,1,38,30.29142857,2/7/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,38
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",DESI MANDI (2762563 ONT. INC),CS /12,1,38,30.29142857,2/7/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,38
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",DESI MANDI (2762563 ONT. INC),CS /6,1,15,9.626086957,2/7/2022,2022,ADFD-GEN,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,15
AP-005,"ASHOKA CHUTNEY CORIANDER WITH OLIVE OIL, 285g",DESI MANDI (2762563 ONT. INC),CS /12,1,30,20.15217391,2/28/2022,2022,ADFD-CH,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,30
AP-004,"ASHOKA CHUTNEY MINT WITH OLIVE OIL, 285g",DESI MANDI (2762563 ONT. INC),CS /12,1,30,20.15217391,2/28/2022,2022,ADFD-CH,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,30
AP-003,"ASHOKA PANI PURI CONCENTRATE WITH OLIVE OIL, 285g",DESI MANDI (2762563 ONT. INC),CS /12,1,30,20.15217391,2/7/2022,2022,ADFD-CH,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,30
AF-116,"ASHOKA FRZ KATHI ROLL - CHATPATA ALOO, 200g",DESI MANDI (2762563 ONT. INC),CS /24,1,60,49.62857143,2/28/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,60
AF-115,"ASHOKA FRZ KATHI ROLL - CHILI POTATO, 200g",DESI MANDI (2762563 ONT. INC),CS /24,1,60,48.42857143,2/28/2022,2022,ADFF-AFS,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,60
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,1,54,35.48571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,33.73184286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",DESI MANDI (2762563 ONT. INC),CS /24,4,60,45.42857143,2/7/2022,2022,ADFF-AFV,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,240
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",DESI MANDI (2762563 ONT. INC),CS /24,1,57.6,32.09142857,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",DESI MANDI (2762563 ONT. INC),CS /24,1,57.6,32.09142857,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,57.6
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,1,54,29.54571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,1,54,36.02571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,37.16814286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,DESI MANDI (2762563 ONT. INC),CS /12,-0.6667,24,15.16098108,2/22/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,-16
AP-036,CAMEL PICKLE MANGO SLICE WITH  LEMON IN MUSTARD AND VINEGAR 450g,DESI MANDI (2762563 ONT. INC),CS /12,-0.6667,24,13.72105308,2/22/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,-16
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g",DESI MANDI (2762563 ONT. INC),CS /12,-0.6667,24,15.16098108,2/22/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,-16
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g",DESI MANDI (2762563 ONT. INC),CS /12,-0.5833,24,13.72252327,2/22/2022,2022,ADFD-PI,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,-14
AF-102,"ASHOKA FRZ PARATHA ALOO PALAK, 400g (4 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,1,54,37.10571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,54,37.64571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,108
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",DESI MANDI (2762563 ONT. INC),CS /24,1,54,34.40571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,33.73184286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,32.75004286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,35.69544286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",DESI MANDI (2762563 ONT. INC),CS /8,7,49.091,37.16922449,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,343.64
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,54,36.02571429,2/28/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,108
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",DESI MANDI (2762563 ONT. INC),CS /24,2,49.091,37.16814286,2/7/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,98.18
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",DESI POINT GROCERY STORE INC.,CS /6,2,15,9.626086957,2/22/2022,2022,ADFD-GEN,TALHA KHAWAJA,Dry,Ethnic,22-Feb,30
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",DESI POINT GROCERY STORE INC.,CS /24,0.25,0.01,0,2/22/2022,2022,ADFF-AFB,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,0
AP-005,"ASHOKA CHUTNEY CORIANDER WITH OLIVE OIL, 285g",DHILLON BROTHERS GROCERY,CS /12,1,30,20.15217391,2/14/2022,2022,ADFD-CH,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,30
AP-021,"ASHOKA PICKLE MIXED IN OLIVE OIL, 300g",DHILLON BROTHERS GROCERY,CS /12,1,27,18.67695652,2/14/2022,2022,ADFD-PI,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,27
AP-015,"ASHOKA PICKLE GARLIC IN OLIVE OIL, 300g",DHILLON BROTHERS GROCERY,CS /12,1,27,16.78695652,2/14/2022,2022,ADFD-PI,PRAKASH - MONTREAL,Dry,Ethnic,22-Feb,27
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",DINO'S GROCERY MART(WINNIPEG),CS /12,1,42,30.54,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,42
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",DINO'S GROCERY MART(WINNIPEG),CS /12,1,42,30.54,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,42
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",DINO'S GROCERY MART(WINNIPEG),CS /12,1,42,30.54,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,42
AF-178,"ASHOKA FRZ KHAMAN DHOKLA, 275g",DINO'S GROCERY MART(WINNIPEG),CS /12,1,54,25.22571429,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,54
AF-116,"ASHOKA FRZ KATHI ROLL - CHATPATA ALOO, 200g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,66,46.67142857,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,66
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,66,46.67142857,2/9/2022,2022,ADFF-AFS,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,66
AF-191,"ASHOKA FRZ INDIAN GREEN MANGO (CUT),  310g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,32.09142857,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-188,"ASHOKA FRZ VEG. KARELA CUT, 310g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,31.2,20.81485714,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,31.2
AF-170,"ASHOKA FRZ VEG. LILA LASAN, 250 g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,54,34.40571429,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,54
AF-161,"ASHOKA FRZ VEG. GREEN CHANA, 310g",DINO'S GROCERY MART(WINNIPEG),CS /24,1,36,21.85714286,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,36
AF-150,"ASHOKA FRZ VEG. OKRA WHOLE (BHINDI), 310g",DINO'S GROCERY MART(WINNIPEG),CS /24,2,31.2,20.19085714,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,62.4
AF-149,"ASHOKA FRZ VEG. OKRA CUT (BHINDI), 310g",DINO'S GROCERY MART(WINNIPEG),CS /24,5,31.2,22.37485714,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,156
AF-112,"ASHOKA FRZ PHULKA ROTI, 624g (24 Pcs)",DINO'S GROCERY MART(WINNIPEG),CS /12,1,57.6,34.97142857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,29.78742857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,32.09142857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-164,"ASHOKA FRZ PARATHA MULI, 400g (4 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,36.12342857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,36.12342857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-102,"ASHOKA FRZ PARATHA ALOO PALAK, 400g (4 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,1,57.6,36.12342857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,57.6
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /8,3,57.6,37.85142857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,172.8
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",DINO'S GROCERY MART(WINNIPEG),CS /24,3,57.6,37.85142857,2/9/2022,2022,ADFF-AFB,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,172.8
AF-157,"ASHOKA FRZ VEG. OKRA CUT, 908g",DINO'S GROCERY MART(WINNIPEG),CS /12,6,50,30.35714286,2/9/2022,2022,ADFF-AFV,TAIMUR - MANITOBA,Frozen ,Ethnic,22-Feb,300
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /12,1,38,28.77142857,2/22/2022,2022,ADFF-AFS,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,38
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /12,1,38,28.77142857,2/22/2022,2022,ADFF-AFS,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,38
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /12,1,60,37.62857143,2/22/2022,2022,ADFF-AFV,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,60
AP-021,"ASHOKA PICKLE MIXED IN OLIVE OIL, 300g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /12,1,27,18.67695652,2/22/2022,2022,ADFD-PI,TALHA KHAWAJA,Dry,Ethnic,22-Feb,27
AP-019,"ASHOKA PICKLE CARROT IN OLIVE OIL, 300g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /12,1,27,17.05695652,2/22/2022,2022,ADFD-PI,TALHA KHAWAJA,Dry,Ethnic,22-Feb,27
AG-019,"ASHOKA RTE NAVRATAN KORMA, 280g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /20,0.5,39,25.02782609,2/22/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,19.5
AG-029,"ASHOKA RTE BAIGAN BHARTHA, 280g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /20,0.5,39,25.41782609,2/22/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,19.5
AG-007,"ASHOKA RTE SHAHI RAJMA, 280g",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS / 20,0.5,39,25.02782609,2/22/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,19.5
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /24,1,54,35.48571429,2/22/2022,2022,ADFF-AFB,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,54
AF-110,"ASHOKA FRZ PARATHA MALABARI, 350g (5Pc)",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /24,1,54,34.40571429,2/22/2022,2022,ADFF-AFB,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,54
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",DRASHTI FOOD INC. (INDIAN FRESH MARKET),CS /24,1,54,29.54571429,2/22/2022,2022,ADFF-AFB,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,54
